original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,Class
2397,4385,87897013121,6.886022142,1098.25,2.40025192,5500,3366.980124,609.6263371,3337,1567,3933,448.1985459,3447.375632,0.183047917,2.32E+11,0.009329148,547843.5874,6296.912197,20039016.91,22113.87482,2827.783374,470.7187837,0.711422533,15.97083026,5.381818439,201.5076354,0.14353657,0.074403137,0.982774104,0.914464186,-0.221581451,0.974791997,0.077982542,75.54321274,0.000259874,12.17830538,0.730578508,0.000955776,151.0864255,7.710629334,824.6255394,8.166813331,3494.696052,0.472511635,0.570167143,68.9983775,876.5191789,6235.507436,2.82747431,17633.77109,0.001388124,0.000614879,0.702967558,4375.281636,0.000493408,67.66339433,0.009328961,876.1487188,6235.308075,1.060915675,6614.612182,0.000644204,0.000618845,7.005644586,6983.09165,0.962497518,0.980675625,0.020639732,0.985483516,6144.348429,0.000612835,53.59112272,0.009328307,871.778032,6230.170931,2.155961706,13423.14621,0.001159512,0.000673452,3826.663708,0.666085937,0.843206593,5246.137498,0.000609798,7.783388217,0.776771228,0.49861359,0.068723689,0.001584769,89480.73773,0.732405277,12.29700475,0.638871335,0.143870789,9.787293866,68.02836019,51.64969899,79.74395059,78.80020721,79.7935324,19373.62061,43.46136928,0.536860711,6497.750473,0.335391644,19501.17188,0
1594,2528,15778836328,5.817770939,559,2.539137268,3567,2056.520298,298.4537848,2058,1186,2381,225.2562906,2087.484326,0.156984846,41604353599,0.019426173,128315.0742,1476.756877,932400.6705,553.6243542,641.868117,151.7419174,0.617234257,9.167253899,4.558631433,62.32431291,0.201679203,0.118844121,0.984688962,0.917846945,-0.178740316,0.929142481,0.123933259,36.79783992,0.000823769,10.55016612,0.697297257,0.002713196,73.59567985,6.613337217,198.4025086,7.477124217,1263.385529,0.348905145,0.991146112,70.34217067,205.2150357,1485.554267,4.318420326,6732.579398,0.006785301,0.002102286,0.574887611,840.4273635,0.001449708,68.01531465,0.019398791,205.6528392,1483.446495,1.104797743,1646.973718,0.002276061,0.002123646,6.002601069,3300.485878,0.940247838,0.968304548,0.036148585,0.976258741,1447.056957,0.002088642,45.66555184,0.01909095,213.4229677,1467.477007,3.533026756,5302.949833,0.006010664,0.002408416,1318.480769,0.551204335,0.771114504,1121.945108,0.002039187,7.090744056,0.660590997,1.241448467,0.130339385,0.002644631,17924.51466,0.356871501,7.196320402,0.321618223,0.133863895,9.171654991,68.51477774,24.23324163,72.24981077,71.86412961,72.63804207,9434.509277,22.03560108,0.569105601,3794.059539,0.402146993,9547.558594,0
498.9,1058,1480394452,4.511932271,185.75,2.563455964,1177,723.3071698,145.0624154,694,344,833,102.2368677,747.421846,0.628030043,3903383809,0.052953507,35466.15395,339.9452315,102457.1656,1795.722569,199.0089602,18.76532106,0.827002813,2.659238279,2.965235333,11.41472665,0.460769086,0.39791219,0.986419774,0.935729304,-0.265403975,0.947742319,0.369528041,17.1705247,0.008750334,7.723665089,0.864136633,0.027642507,34.3410494,5.358471407,54.4435703,7.52190408,294.3396226,0.111071556,10.03126579,140.3267925,56.85168871,327.5969811,32.08226415,13607.68151,0.151174444,0.008676641,0.198932636,57.69921984,0.002797678,114.9800416,0.050492652,56.59122848,317.7313738,1.631678959,566.2227705,0.012671672,0.009205375,5.179480986,1747.737825,0.762665121,0.857851959,0.245700826,0.893884839,277.614818,0.008595603,23.93425606,0.041408748,60.07493026,278.3269896,295.916955,114314.1453,1.148772607,0.014483629,204.2525952,0.353378192,0.617413291,180.5825704,0.00986002,6.63559322,0.218113208,274.8967924,0.332216469,0.004856644,883.514788,0.16618754,2.448809108,0.910371085,0.285305123,9.577321443,33.56869774,33.88307099,37.61980861,40.26887174,41.23124574,6914.904785,30.55997179,0.673694419,2605.425412,0.376783989,6987.304688,0
1005,1724.7,4621275307,5.463383481,333,3.656169169,2397,1367.353215,220.5497486,1361,695,1702,143.0216173,1398.161003,0.66126715,12185003251,0.027627111,85199.37651,967.1100662,727011.2666,7306.152217,427.5010172,96.98276878,0.630569908,7.233309474,4.257138402,41.03844804,0.24591748,0.161597185,0.981171973,0.911407201,-0.208181241,0.94392051,0.166653945,29.7357337,0.001695285,9.719138236,0.750691829,0.006824187,59.4714674,6.207774673,131.1209465,7.321765486,674.4103215,0.285283554,1.70963923,65.31049069,136.3972826,933.0025381,6.327411168,6215.857868,0.012279374,0.003194753,0.486656647,437.1123649,0.002059835,61.6596911,0.027283288,138.1599687,930.766468,1.151699868,1079.676167,0.00354336,0.00325542,5.705192444,2079.36772,0.918400092,0.955811532,0.053121255,0.9669544,898.4743717,0.003191239,33.53164557,0.024967718,156.6064628,900.9657483,7.317944899,7017.781087,0.013904008,0.004058602,655.102755,0.487790585,0.72583229,644.3881846,0.003318481,6.903362796,0.568104907,4.219506123,0.136941339,0.003867161,8906.291095,0.275061273,7.083035772,0.559809645,0.210118179,9.102110904,43.31900725,29.21692842,43.54039073,45.71694503,46.4818513,6146.191406,24.25039808,0.576465336,2814.805002,0.457975487,6233.203125,0
418,654,1840540573,3.826087091,114,3.575534187,885,527.4656809,70.51003002,519,90,795,48.14020485,535.2246807,0.662922509,4852987839,0.083375894,8245.41427,365.9579692,7238.464702,210.84551,45.038182,8.596619182,0.679901142,2.02351214,2.611348884,4.214600863,0.485550561,0.422766116,0.992484893,0.945335756,-0.172865412,0.818148862,0.386753083,18.89002566,0.012519902,7.016851251,0.717236121,0.03402948,37.78005132,4.696248057,13.40870029,7.137747842,685.9487938,0.106762458,8.260679193,535.6901167,13.29887689,359.8670817,34.50536965,12382.72591,0.107369015,0.00338427,0.133847637,48.61056791,0.000620918,441.7811679,0.081571541,13.78708024,360.3342687,1.817633397,650.5032843,0.00601905,0.003432029,4.564600188,4109.479176,0.743935355,0.841424723,0.325719599,0.880060952,317.1588642,0.003054078,60.43052392,0.068827476,19.09194769,362.4384966,793.570615,282995.7312,2.352417909,0.004653228,242.2801822,0.275945538,0.542022648,196.9654707,0.003131487,6.572998314,0.136653696,740.0208916,0.998672843,0.001626568,477.5508928,0.046764369,0.574017178,0.8324159,0.159648482,9.214133896,57.71513635,51.91041713,63.8205492,64.90452724,65.89391332,16797.10693,48.04299716,0.515694971,6150.553773,0.366167448,16940.91797,0
362,703,1461010174,4.068450734,186.5,2.680511859,803,573.6637462,108.1527749,623,140,663,78.91889494,588.1878909,-0.872419776,3852272920,0.077158344,16874.90138,378.3237185,23431.70421,-831.1958197,85.08655143,11.72329659,0.754143281,2.27072476,2.800253078,6.383769192,0.475232292,0.413188583,0.986336271,0.930727749,-0.188974383,0.867528533,0.381525916,18.97237638,0.013980019,7.208618772,0.776905089,0.04425891,37.94475276,4.865221848,24.20246201,7.214355804,443.6781909,0.105062323,9.697368957,325.8396874,27.06548182,368.1468151,33.86147289,14932.88184,0.10611345,0.005213028,0.175723374,51.1117255,0.001357183,257.2178096,0.071561202,27.89741237,358.2690563,1.676973299,646.4074024,0.007886679,0.005506551,4.799885556,2720.551358,0.751690376,0.849396164,0.261004703,0.887907666,311.586154,0.005084259,43.87198068,0.052985484,27.13005409,276.5640097,702.3128019,325645.3623,1.636897364,0.008401567,265.3574879,0.320480058,0.581262389,156.8514453,0.004943506,6.460511589,0.196069145,676.3003381,0.595279419,0.002594256,500.2828038,0.105879629,0.969076031,0.883197684,0.224965515,9.660905488,42.94393963,44.46913431,45.09988914,46.25211144,47.24144268,11042.90771,37.92798801,0.62019357,3866.74762,0.350156654,11134.86328,1
349,509,3920193661,3.271368317,85,3.594603681,577,438.221162,49.83311247,449,77,500,35.85554774,442.5417679,-0.704230544,17746386720,0.119659605,3805.429481,235.3697183,1140.706967,-53.77270714,17.41527957,5.945886206,0.485640269,1.656023197,2.326295051,2.763755476,0.541947371,0.488646306,0.987385285,0.932101517,-0.149529482,0.603825696,0.386627803,15.24778485,0.026272827,5.957499517,0.50741871,0.066955899,30.49556969,4.002847342,5.840291443,6.887405017,1706.147225,0.085234912,13.50215893,2395.226308,6.176640863,232.7109457,58.45316481,14764.9991,0.251100506,0.005161075,0.077719908,15.3688215,0.000571321,1787.831449,0.114180476,6.533483092,227.9059359,2.874589334,698.7606653,0.013633202,0.005382625,4.247462669,11256.47535,0.6776446,0.780594187,0.863237725,0.833135241,187.5328744,0.004599848,120.2998454,0.092967423,10.07383023,180.6043277,16556.53555,4506822.475,62.34891253,0.008982689,326.5224111,0.252335712,0.516290856,92.26934755,0.004720196,6.435460368,0.064645052,16317.24286,5.655430687,0.000418602,261.7199689,0.034378681,0.10636886,0.652203447,0.24047735,22.7983389,94.8045164,75.24031732,104.9601402,105.5848115,106.6217253,90212.18993,61.83183235,0.580350911,16761.14196,0.185796864,90615.27406,0
352,543,1602846089,3.366648017,120,2.394545852,576,461.9859347,63.03028365,482,187,389,49.0850204,467.8443552,-0.641575462,7249956043,0.112990337,5447.336823,162.8837642,1366.19123,-74.78125983,21.73833086,6.709814383,0.493939239,1.809905706,2.422214734,2.912978063,0.52354283,0.465908036,0.978772865,0.911724961,-0.152299788,0.605911796,0.36622337,12.61054474,0.030050266,5.850131248,0.518478148,0.100672553,25.22108948,3.994858677,7.112036311,6.710937094,661.7436843,0.090365108,14.40384424,827.4282398,8.782192419,152.762529,53.60002731,10238.22887,0.338770718,0.009392904,0.093291563,10.60697438,0.001438524,605.1259993,0.102750563,8.881897971,145.2967704,2.722730601,460.9554366,0.02196979,0.010048961,4.251555602,4363.659693,0.706876963,0.797665942,0.829376596,0.851236907,120.1901079,0.008888882,65.44651163,0.10146746,8.228193017,99.55658915,5820.934884,1207377.544,29.05461145,0.017476633,142.8728682,0.221508323,0.479639888,47.60185003,0.009746934,6.276185249,0.088078656,5692.033186,3.807650577,0.001080575,166.3941773,0.077884534,0.160821026,0.576744742,0.357830787,22.06237032,61.65587509,43.24431184,61.19676144,68.8606672,70.43771269,32836.75493,35.55970174,0.646525426,7670.176132,0.233585083,33123.22279,1
508,792,2022683993,4.14870543,166,2.432343448,929,650.1325741,90.82156765,653,252,677,67.4574072,659.2510487,-0.10610831,5333248810,0.062629538,11939.58126,303.5577851,9743.900609,-64.23389273,64.24571342,6.72577266,0.808650136,1.967024618,2.528436416,2.698934294,0.46232059,0.391570625,0.991688879,0.937158057,-0.216768497,0.897613431,0.387036623,17.00418148,0.008447557,7.302960475,0.825232752,0.01877078,34.00836296,5.001881138,17.74287152,7.145220389,603.0833691,0.129583878,5.154490114,291.4778685,19.15977684,292.0767082,24.16888698,7610.731199,0.098223538,0.005083055,0.159351475,40.8573294,0.001265758,250.7088416,0.061841733,19.5778263,289.3514834,1.538199934,456.6286131,0.007462197,0.005220959,4.7748258,3175.701217,0.776218267,0.870748074,0.192467875,0.899938941,258.5568827,0.004796201,45.02083333,0.058620877,24.80321587,242.75,344.1744792,119712.5143,1.13349405,0.008296092,216,0.28125,0.547695128,129.3903161,0.005531036,6.712214572,0.165019338,307.4521417,0.761476493,0.002932567,379.5848971,0.068581814,0.768822797,0.751010114,0.191915254,9.460642185,49.2959365,42.1875,52.84174486,57.02589872,57.9375,12166.69922,37.02174687,0.586132562,4364.523036,0.358726961,12271.28906,0
312,453,2374672360,2.797852379,66,3.845436424,481,402.5722829,43.976143,424,161,320,29.53376993,406.3565884,-1.27016463,10773372345,0.193428217,3061.233997,120.1541958,852.5126289,-66.87924609,13.83655455,4.001186329,0.544569404,1.259114192,2.113760466,2.209966993,0.622655202,0.584884457,0.981699451,0.925750793,-0.165655766,0.661124902,0.38128397,10.84838443,0.070934856,4.94219811,0.577123773,0.201032539,21.69676885,3.566549292,4.45943522,6.591443068,848.7530074,0.059019053,28.70725175,2781.69119,4.979678174,117.8213615,102.4120019,14461.61651,0.79599328,0.011497561,0.073653975,5.882454679,0.001415832,1629.652079,0.155983202,5.52203505,109.7226525,4.401698566,577.7367668,0.040741039,0.012859117,4.076054953,6476.504008,0.601087827,0.708263574,1.873526423,0.793750695,82.90838833,0.010894476,121.6578141,0.12426743,5.418816599,70.30439224,33050.47497,4680740.961,235.9392351,0.022005549,243.8232891,0.249053411,0.510360439,34.1972393,0.011748144,5.934116822,0.068075934,32834.69418,9.722950268,0.00050419,88.37249219,0.050866209,0.064892373,0.700118507,0.307145203,23.16043575,75.40549392,59.78321243,80.2947315,82.56176878,85.24134942,64917.95703,52.79278178,0.652194535,11977.05927,0.18449532,65243.47119,1
307,603,984673586,4.024929868,138,2.568858244,709,434.1699797,84.58610321,422,195,514,59.64661449,446.9126878,0.438623233,2596307307,0.07026147,11227.37922,141.9861485,10298.13453,226.0940432,64.21002314,5.508388042,0.841303702,1.668607836,2.408071884,2.598660939,0.521370234,0.465365293,0.989170617,0.933649564,-0.251657645,0.919568712,0.411759359,11.28223949,0.012355041,6.981667875,0.856197938,0.045281495,22.56447899,4.928197842,17.42960279,7.419611336,488.3281947,0.099052372,11.56764093,346.3890467,18.09393233,136.6608519,42.79148073,6257.877079,0.481412591,0.01583451,0.119156646,15.66426542,0.002546382,276.0924434,0.067955171,18.45446997,135.378112,1.839820554,254.2233445,0.027205079,0.016520654,4.823633884,2923.418495,0.711407438,0.823545015,0.32111626,0.865847024,116.1321511,0.014796502,36.31418919,0.061341536,21.04317705,135.2297297,750.6452703,100341.0676,7.688409896,0.022530175,143.4222973,0.242267394,0.506380142,67.55342172,0.011967064,6.690033915,0.120081136,681.294638,1.699758267,0.003081035,191.7343802,0.080650174,0.50896577,0.592887888,0.168587368,9.686852052,57.4589434,38.4375,64.75702785,63.81201028,64.81807474,12888.94043,34.06671161,0.577504329,4603.346769,0.357154787,12999.02344,0
487.3,732,3319875752,3.864605138,132,3.162176685,850,625.6711733,77.76596447,645,245,605,54.9813009,633.0541644,-0.790322756,8753578643,0.081125827,9293.157928,293.1265331,7562.003303,-259.3972096,47.7274319,6.681101158,0.752569626,1.848380268,2.521470995,3.115357471,0.496523952,0.435270874,0.990542925,0.937240022,-0.186351177,0.84710134,0.39972034,16.81838476,0.013480264,6.889426113,0.760371603,0.040467968,33.63676951,4.707096792,13.60213326,7.160983199,849.7281507,0.10257462,9.627193934,672.0463544,14.97309189,288.9227426,37.22139063,12435.56663,0.138519788,0.005013488,0.135035691,30.11976197,0.001117367,541.9281679,0.078112963,15.40527693,282.127658,1.765106306,530.4877287,0.008208643,0.005228315,4.631968944,5115.075463,0.729795019,0.83642239,0.29370673,0.875882617,242.5585362,0.004724814,73.4891962,0.063517024,18.87230633,206.7778738,932.2489196,350119.4486,2.64726697,0.008896027,311.1261884,0.268907682,0.535026302,102.6631131,0.00567005,6.705023645,0.139666828,880.9848048,1.346123436,0.001463174,317.8734489,0.058675442,0.383449906,0.682204048,0.143051604,9.737996537,68.07331244,49.77798365,69.63397608,71.86412961,71.86412961,21706.56738,46.43988934,0.554378922,6787.942919,0.312713788,21842.57813,1
387,755,3020776261,4.430390851,232,3.197716805,903,556.1446878,121.0342075,542,0,903,92.53189756,575.2066404,-0.315563307,7964937407,0.051843387,21565.76537,558.8357828,29236.25623,-82.44389413,108.0412891,17.03385294,0.723656869,2.805439272,3.048076061,8.718688791,0.42612546,0.353463423,0.988587172,0.93417965,-0.174767746,0.859716152,0.330730695,23.15290519,0.005834304,7.970025792,0.760162051,0.017471562,46.30581038,5.257021784,31.26878551,7.522102823,1139.484118,0.124806585,7.724627523,473.3301205,34.62139518,552.9042716,26.40065717,16084.07119,0.072971403,0.005590532,0.197379411,106.4294324,0.001972111,409.7684909,0.051467733,34.52869507,548.1051855,1.561813677,885.5213056,0.007833037,0.005934088,5.041343123,6316.294518,0.785872723,0.87224703,0.218944692,0.904893471,493.7963752,0.005620627,101.9517779,0.049659902,38.21421184,536.962981,194.724793,128849.0989,0.414187956,0.010474373,620.9659036,0.302467561,0.568376013,307.5334342,0.006726343,6.945924228,0.224863089,174.9476453,0.861203015,0.001251742,1126.867567,0.095419108,0.718882519,0.707725382,0.134654357,9.576400456,71.11838551,56.32994319,66.63007134,77.99864782,77.99864782,23939.64844,50.33228657,0.524815111,7654.02081,0.319721521,24073.24219,0
388,724,896156826,3.901327708,161,2.791517464,816,604.9192177,100.8808772,650,258,558,73.24711498,617.2674126,-0.969741523,2362913506,0.084978698,15091.79875,245.9576382,18641.89966,-716.874655,77.74555224,6.707979032,0.840032426,1.738564537,2.4727035,3.569923063,0.525020614,0.472619023,0.988219427,0.934655368,-0.251040343,0.915321555,0.420700345,15.10579924,0.019340046,6.679142025,0.84944884,0.061545572,30.21159849,4.730799405,21.11338282,7.144926873,212.0136054,0.090141839,12.5406746,199.869898,24.19636331,240.7691327,45.32993197,13929.32185,0.263805915,0.012388119,0.133312138,22.19949186,0.00275559,147.6540097,0.076418151,25.15666262,229.5424015,1.89149142,491.9707557,0.019738582,0.013511838,4.751792259,1377.061279,0.707305461,0.818223443,0.353016373,0.863809282,191.0767789,0.01237537,19.07580175,0.055614582,25.20684409,147.4285714,856.0816327,282863.3907,3.021521441,0.025010703,95.1574344,0.277426922,0.536238137,78.62949207,0.012922462,6.357974847,0.145833333,809.0612245,0.410423844,0.005737339,238.4032414,0.103680662,1.363427183,0.671534437,0.264528593,9.722903408,36.75558582,27.35251645,36.12673006,41.08988813,41.08988813,6131.90918,24.68264162,0.704335333,2300.215142,0.375122181,6201.5625,1
416,730,531206537,4.146872737,207,1.874880935,845,571.1832159,103.1774799,568,245,600,82.68839189,583.3514126,-0.005136279,1400642236,0.059815219,14048.60448,237.5350581,10678.0441,-59.7500732,74.38581437,11.91658224,0.72355016,2.444451063,2.854724709,5.764210214,0.437242767,0.363170522,0.982650552,0.917223175,-0.198129315,0.889072349,0.346893998,14.89608008,0.007692254,7.438107177,0.76915136,0.021925421,29.79216016,4.996232986,21.57559915,6.902753568,217.6201153,0.139410708,5.946811309,93.37155669,22.57535762,228.9513133,22.44778988,6919.636771,0.113291124,0.008048394,0.192554498,34.93322667,0.00253554,82.33034959,0.059794641,22.14279851,221.893149,1.477174326,357.5273426,0.011034865,0.008366885,4.686836976,1103.541199,0.798237421,0.882225398,0.180620894,0.912708349,197.7745399,0.007856122,23.67231638,0.06687095,19.31999106,178.6214689,105.4661017,35119.26271,0.443932738,0.012632039,91.77966102,0.259264579,0.522229823,88.36935682,0.008582833,6.354385476,0.226777707,86.02148967,0.439303987,0.007635336,349.5773627,0.124322204,1.482977194,0.887482434,0.352043584,9.26719115,26.32398818,29.21692842,26.42087243,29.79421609,29.79421609,4060.876465,23.3620771,0.724940822,1697.962472,0.418127093,4115.917969,1
199,334,732264490,2.899669234,92,2.101050623,385,276.7128927,45.20062212,292,55,330,35.55109882,281.6651635,-0.483123481,4040065666,0.154076783,2765.239346,98.59950775,486.1448362,-28.91103802,14.84751891,2.396255737,0.719752876,1.014605572,1.842271358,1.226414436,0.64669718,0.615425344,0.988480093,0.937555037,-0.243745134,0.811711052,0.418748676,9.771314441,0.048839508,5.053114558,0.736864854,0.117565588,19.54262888,3.760407789,4.310943661,6.810066684,583.4589382,0.063213319,21.69337651,1422.128711,4.493601098,96.44777898,101.8143012,11051.38256,1.13765523,0.013336682,0.047757327,3.85029159,0.000995066,933.4004099,0.144407458,4.501399414,92.62622462,4.819594628,494.602537,0.058872251,0.014092998,4.179486163,3962.012219,0.568641581,0.694191183,1.898526636,0.764187916,68.73612544,0.011193531,41.99375,0.131230469,5.336474609,75.215625,33691.64375,3719630.872,349.1593327,0.024404307,85.2875,0.266523438,0.533180645,39.57367234,0.01588144,5.614283544,0.034669556,32859.68184,6.542078766,0.001040045,57.58993769,0.042759938,0.084495907,0.786246665,0.367821195,23.35366762,63.49190292,57.578125,71.49408876,68.36743332,71.74672447,50624.87855,49.92029693,0.692707917,9553.810792,0.188717703,50923.95795,0
298,504,1313158842,3.309057452,150,1.824455001,560,420.0248118,72.5775319,455,169,391,60.2398251,427.8366105,-0.520560517,5989703695,0.124218469,6623.322774,145.7098852,2723.214538,-151.7367208,35.96437564,3.301842975,0.829447088,1.192430668,2.05558824,1.793973579,0.609934159,0.573646873,0.989301379,0.939182549,-0.255359895,0.880391671,0.43636406,11.72646382,0.039738613,5.653260503,0.847316378,0.131432827,23.45292764,4.126538231,9.816554655,7.005067029,489.5876777,0.068244728,20.24410416,891.1432952,10.65747133,138.6589072,78.31725676,13055.75509,0.642502778,0.01128863,0.077222147,8.032784693,0.001301781,579.6864845,0.107754153,10.81919813,131.7199841,2.781510381,416.2813884,0.028031784,0.012061543,4.432637884,3423.7675,0.619633669,0.745362527,0.781896381,0.808002319,102.2202862,0.010222432,53.29313544,0.098874092,8.726598077,95.43413729,8896.32282,1587564.9,59.68795209,0.018071995,119.0222635,0.220820526,0.467815159,44.29829573,0.009555695,6.162387101,0.075132423,8719.171165,2.825785783,0.001684658,91.15970943,0.073579473,0.196106521,0.751829932,0.460980831,23.72909918,51.47524063,45.71841959,59.82795572,59.31800105,62.70210864,32491.23829,38.70062667,0.719132215,6847.303144,0.210743065,32722.72396,0
968.2,1634.8,2557404543,5.317706891,412,2.813009184,2288,1287.064734,216.3007463,1280,305,1983,163.2954078,1313.194759,0.012428683,6743156510,0.028029513,67944.84544,1779.499479,246466.4708,-293.2073358,318.4305409,79.41780555,0.595443316,6.347455762,4.06059406,36.52373396,0.262693301,0.175095866,0.988415982,0.930787101,-0.223409397,0.946507834,0.180048983,41.46633453,0.001965223,9.307256164,0.711290066,0.006562212,82.93266906,6.025160727,99.46208662,7.193484865,389.8064734,0.262849948,1.737777072,41.56776804,108.6652113,1710.12205,6.770734997,13590.8004,0.005098786,0.001559918,0.463475888,733.0268545,0.001179552,39.47678951,0.027954981,108.7125949,1697.367445,1.164209278,2020.283028,0.001712997,0.001606538,5.566386374,1289.183829,0.91119549,0.952175943,0.057357282,0.964039262,1627.251087,0.001582825,22.14893617,0.027720821,113.530289,1580.161452,7.583229036,15245.43054,0.006202,0.002306468,384.8923655,0.481717604,0.721580191,1124.376678,0.002085305,6.746814658,0.538772758,4.138232866,0.060603175,0.006393949,7183.170451,0.231148993,10.28054191,0.808594753,0.339958264,9.321471776,27.41945925,26.92698461,30.14962686,30.26252323,31.30800866,3852.575684,22.17123087,0.688816315,1725.366992,0.447847657,3910.253906,1
565,1096,8109270965,5.015463754,252,3.044941909,1516,824.2294864,156.7377019,824,150,1366,107.2397172,848.1470437,0.226734254,21381866802,0.036715735,39999.16148,822.1568141,134561.9678,1159.255951,205.569963,32.73259663,0.722026051,4.191574823,3.542208959,14.12036603,0.331143007,0.244852807,0.989665383,0.93288075,-0.152631025,0.855772456,0.246155206,27.90919423,0.002734741,9.154191433,0.77106684,0.008716535,55.81838847,5.818848701,59.5756399,7.587909091,2084.547592,0.184915071,3.381645649,413.8964783,64.09084583,819.5823649,12.61412224,11060.66921,0.020263493,0.00203401,0.30760005,241.8025123,0.000839141,377.9606952,0.036369262,64.57058699,816.3863183,1.298165419,1072.905209,0.002557366,0.002068602,5.427807411,8992.197292,0.861415983,0.92159619,0.109455952,0.941517527,766.5435742,0.001972274,133.4198679,0.03264494,74.25041271,789.8358209,37.70809885,32432.04894,0.056624623,0.002621294,1474.332028,0.360736978,0.622688188,480.7724361,0.001910506,7.224512412,0.36254768,30.10011226,0.572736063,0.001043377,3279.236962,0.111946107,1.190113004,0.788222569,0.134635174,9.940227208,73.83083436,61.23217215,78.04348247,80.49953901,80.49953901,29573.54736,58.19512992,0.507752246,9108.241826,0.30798611,29723.73047,0
